org_name,city,state,zip,npi,clia,license_id,lab_type,engine_score,money_score,pain_score,fit_score,tier,rule_score,priority,signals
"PRODESSE, INC.",WAUKESHA,WI,531861302,1598985350,,,Clinical Medical Laboratory,3,0,0,3,C,27,Low,Tier C lab type: clinical
"PROFESSIONAL CLINICAL LABORATORY, LLC",WAUKESHA,WI,531883417,1174762264,,,Clinical Medical Laboratory,3,0,0,3,C,27,Low,Tier C lab type: clinical lab
PROLABORATORY LLC,EAU CLAIRE,WI,547016282,1477303246,,,Clinical Medical Laboratory,3,0,0,3,C,27,Low,Tier C lab type: clinical
PRUDENT DIAGNOSTICS LABORATORIES,MILWAUKEE,WI,532261050,1902277353,,,Clinical Medical Laboratory,3,0,0,3,C,27,Low,Tier C lab type: diagnostics
REDITUS LABORATORIES,MILWAUKEE,WI,532186155,1407518848,,,Clinical Medical Laboratory,3,0,0,3,C,27,Low,Tier C lab type: clinical
RIVERSIDE MOBILE LABS LLC,RUDOLPH,WI,544759563,1184449704,,,Clinical Medical Laboratory,3,0,0,3,C,27,Low,Tier C lab type: clinical
ROYAL CONDUCT LABS LLC,MILWAUKEE,WI,532121173,1134871312,,,Clinical Medical Laboratory,3,0,0,3,C,27,Low,Tier C lab type: clinical
RPRD DIAGNOSTICS LLC,WAUWATOSA,WI,532261342,1992286074,,,Clinical Medical Laboratory,3,0,0,3,C,27,Low,Tier C lab type: diagnostics
RUNKEL BROS TRADING COMPANY INC,GREENFIELD,WI,53228,1831849652,,,Clinical Medical Laboratory,3,0,0,3,C,27,Low,Tier C lab type: clinical
RUNKEL BROS TRADING COMPANY INC,WAUKESHA,WI,531897601,1255089652,,,Clinical Medical Laboratory,3,0,0,3,C,27,Low,Tier C lab type: clinical
SAFE WITH US COMMUNITY LABS LLC,MILWAUKEE,WI,532103037,1700532504,,,Clinical Medical Laboratory,3,0,0,3,C,27,Low,Tier C lab type: clinical
SAFEWAY DRIVERS FITNESS CENTERS,BROOKFIELD,WI,530056226,1871913624,,,Clinical Medical Laboratory,3,0,0,3,C,27,Low,Tier C lab type: clinical
SANCTUS LIFE SCIENCES LLC,MT PLEASANT,WI,534066516,1356175913,,,Clinical Medical Laboratory,3,0,0,3,C,27,Low,Tier C lab type: clinical
SARAH'S LAB,WATERTOWN,WI,530943806,1013243328,,,Clinical Medical Laboratory,3,0,0,3,C,27,Low,Tier C lab type: clinical
SPECIALITY SCREENING LLC,WAUWATOSA,WI,532221335,1821482860,,,Clinical Medical Laboratory,3,0,0,3,C,27,Low,Tier C lab type: clinical
SPEEDY LABS,MEQUON,WI,530923443,1982373361,,,Clinical Medical Laboratory,3,0,0,3,C,27,Low,Tier C lab type: clinical
SSM HEALTH CARE OF WISCONSIN INC,JANESVILLE,WI,535462344,1285020552,,,Clinical Medical Laboratory,3,0,0,3,C,27,Low,Tier C lab type: clinical
"SSM HEALTH CARE OF WISCONSIN, INC",MADISON,WI,537151830,1770597445,,,Clinical Medical Laboratory,3,0,0,3,C,27,Low,Tier C lab type: clinical
SSM HEALTHCARE OF WI INC,BARABOO,WI,539131539,1346229697,,,Clinical Medical Laboratory,3,0,0,3,C,27,Low,Tier C lab type: clinical
ST. CROIX TRIBAL COUNCIL,WEBSTER,WI,548939251,1659582211,,,Clinical Medical Laboratory,3,0,0,3,C,27,Low,Tier C lab type: clinical
"STEMINA BIOMARKER DISCOVERY, INC.",MADISON,WI,537191218,1043854144,,,Clinical Medical Laboratory,3,0,0,3,C,27,Low,Tier C lab type: clinical
SUMMIT CLINICAL LABORATORIES LLC,BROOKFIELD,WI,530455137,1316573827,,,Clinical Medical Laboratory,3,0,0,3,C,27,Low,Tier C lab type: clinical lab
"TAI DIAGNOSTICS, INC.",WAUWATOSA,WI,532264824,1164938916,,,Clinical Medical Laboratory,3,0,0,3,C,27,Low,Tier C lab type: diagnostics
UPLAND HILLS HEALTH INC,DODGEVILLE,WI,535331956,1851567960,,,Clinical Medical Laboratory,3,0,0,3,C,27,Low,Tier C lab type: clinical
VERITAS CAP LLC,MADISON,WI,537191370,1760131536,,,Clinical Medical Laboratory,3,0,0,3,C,27,Low,Tier C lab type: clinical
"WISCONSIN COMMUNITY SERVICES, INC.",MILWAUKEE,WI,532031845,1508027905,,,Clinical Medical Laboratory,3,0,0,3,C,27,Low,Tier C lab type: clinical
"WISCONSIN COMMUNITY SERVICES, INC. DRUG EVALUATION LABORATORY",MILWAUKEE,WI,532331422,1861615874,,,Clinical Medical Laboratory,3,0,0,3,C,27,Low,Tier C lab type: clinical
WISCONSIN DIAGNOSTIC LABORATORIES LLC,MILWAUKEE,WI,532263522,1932109675,,,Clinical Medical Laboratory,3,0,0,3,C,27,Low,Tier C lab type: diagnostic
SRG HEALTH LABS LLC,MADISON,WI,537043154,1437882164,,,"Pathology, Clinical Laboratory Director, Non-physician",3,0,0,3,C,27,Low,Tier C lab type: clinical lab
A FRANCINE TRYKA MD PC,JACKSON,WY,83001,1841596806,,,Clinical Medical Laboratory,3,0,0,3,C,27,Low,Tier C lab type: clinical
"ALTITUDE ANALYSIS, INC",ROCK SPRINGS,WY,829014745,1558554113,,,Clinical Medical Laboratory,3,0,0,3,C,27,Low,Tier C lab type: clinical
ANAPATH DIAGNOSTICS INC,CHEYENNE,WY,820013176,1467507616,,,Clinical Medical Laboratory,3,0,0,3,C,27,Low,Tier C lab type: diagnostics
"ANAPATH DIAGNOSTICS, INC",CHEYENNE,WY,820013177,1386743169,,,Clinical Medical Laboratory,3,0,0,3,C,27,Low,Tier C lab type: diagnostics
BIG HORN BASIN PATHOLOGY,CODY,WY,824144118,1083822795,,,Clinical Medical Laboratory,3,0,0,3,C,27,Low,Tier C lab type: clinical
CEDARS HEALTH,CASPER,WY,826012818,1447761598,,,Clinical Medical Laboratory,3,0,0,3,C,27,Low,Tier C lab type: clinical
CMLABS LLC,SHERIDAN,WY,828016317,1871453795,,,Clinical Medical Laboratory,3,0,0,3,C,27,Low,Tier C lab type: clinical
EMPLOYMENT TESTING SERVICES,GILLETTE,WY,82718,1043769078,,,Clinical Medical Laboratory,3,0,0,3,C,27,Low,Tier C lab type: clinical
HEALTHCARE INNOVATORS GROUP CORPORATION,CHEYENNE,WY,820012772,1003781154,,,Clinical Medical Laboratory,3,0,0,3,C,27,Low,Tier C lab type: clinical
HIGH POINT WELLNESS,ROCK SPRINGS,WY,829015858,1225917610,,,Clinical Medical Laboratory,3,0,0,3,C,27,Low,Tier C lab type: clinical
"HOSKINSON HEALTH & WELLNESS CLINIC, LLC",GILLETTE,WY,827189330,1346023066,,,Clinical Medical Laboratory,3,0,0,3,C,27,Low,Tier C lab type: clinical
JAMES J NARAMORE,GILLETTE,WY,827163372,1801982947,,,Clinical Medical Laboratory,3,0,0,3,C,27,Low,Tier C lab type: clinical
LANDER LABS LLC,LANDER,WY,825202202,1740818541,,,Clinical Medical Laboratory,3,0,0,3,C,27,Low,Tier C lab type: clinical
"MEDICAL ARTS LABORATORY, INC",GILLETTE,WY,827163372,1336530013,,,Clinical Medical Laboratory,3,0,0,3,C,27,Low,Tier C lab type: clinical
NINAK INC,CHEYENNE,WY,820013716,1326354333,,,Clinical Medical Laboratory,3,0,0,3,C,27,Low,Tier C lab type: clinical
NORTH PLATTE PATHOLOGY LLC,CASPER,WY,826012654,1386916724,,,Clinical Medical Laboratory,3,0,0,3,C,27,Low,Tier C lab type: clinical
"PHARMAKON SOLUTIONS, LLC",CHEYENNE,WY,820014531,1417353517,,,Clinical Medical Laboratory,3,0,0,3,C,27,Low,Tier C lab type: clinical
PROFESSIONAL PATHOLOGY OF WYOMING,CASPER,WY,82601,1922953405,,,Clinical Medical Laboratory,3,0,0,3,C,27,Low,Tier C lab type: clinical
SAGE MEDICAL GROUP LLC,CASPER,WY,82601,1164561528,,,Clinical Medical Laboratory,3,0,0,3,C,27,Low,Tier C lab type: clinical
SHANI RE LLC,CHEYENNE,WY,82001,1205634847,,,Clinical Medical Laboratory,3,0,0,3,C,27,Low,Tier C lab type: clinical
SHERIDAN MEDICAL LAB LLC,SHERIDAN,WY,82801,1760570659,,,Clinical Medical Laboratory,3,0,0,3,C,27,Low,Tier C lab type: clinical
"TETON PATHOLOGY, PC",JACKSON,WY,830018642,1780027953,,,Clinical Medical Laboratory,3,0,0,3,C,27,Low,Tier C lab type: clinical
"UINTA HEALTH LAB, LLC",EVANSTON,WY,829309261,1790172807,,,Clinical Medical Laboratory,3,0,0,3,C,27,Low,Tier C lab type: clinical
"WESTERN WYOMING PATHOLOGY, INC",JACKSON,WY,83001,1578633988,,,Clinical Medical Laboratory,3,0,0,3,C,27,Low,Tier C lab type: clinical
WYOLABS,GILLETTE,WY,827164982,1730840489,,,Clinical Medical Laboratory,3,0,0,3,C,27,Low,Tier C lab type: clinical
"WYOMED LABORATORY, INC",LARAMIE,WY,820705151,1972658250,,,Clinical Medical Laboratory,3,0,0,3,C,27,Low,Tier C lab type: clinical
YELLOWSTONE ULTRASOUND INC,CODY,WY,824143433,1184692584,,,Clinical Medical Laboratory,3,0,0,3,C,27,Low,Tier C lab type: clinical
NORTHWEST CLINICAL SERVICES,POTLATCH,ID,838559700,1093576092,,,"Clinic/Center, Urgent Care",2,0,0,2,C,27,Low,Tier C lab type: clinical
SANDIA NATIONAL LABS,ALBUQUERQUE,NM,871233453,1881008571,,,"Clinic/Center, Urgent Care",2,0,0,2,C,27,Low,Tier C lab type: labs
"ASTIA HEALTH CLINICAL SERVICES, SC",MARSHFIELD,WI,544494196,1649647462,,,"Clinic/Center, Urgent Care",2,0,0,2,C,27,Low,Tier C lab type: clinical
"ADVANCED PATHOLOGY OF PALM BEACH COUNTY, PA",LAKE WORTH,FL,334494615,1235462904,,,Clinical Medical Laboratory,3,0,0,3,C,24,Low,Tier C lab type: clinical;Name signal (+): advanced;Name signal (−): county (large/public entity — low RCM fit);Priority market: FL
"RAPID CITY REGIONAL HOSPITAL, INC.",RAPID CITY,SD,577028529,1417428434,,,Clinical Medical Laboratory,5,0,0,5,C,14,Low,Tier C lab type: clinical;Name signal (+): rapid;Name signal (−): hospital (large/public entity — low RCM fit)
RAPID CITY IHS HOSPITAL,RAPID CITY,SD,577028114,1417279175,,,Clinical Medical Laboratory,5,0,0,5,C,14,Low,Tier C lab type: clinical;Name signal (+): rapid;Name signal (−): hospital (large/public entity — low RCM fit)
"RAPID CITY REGIONAL HOSPITAL, INC.",RAPID CITY,SD,577017375,1790198935,,,Clinical Medical Laboratory,5,0,0,5,C,14,Low,Tier C lab type: clinical;Name signal (+): rapid;Name signal (−): hospital (large/public entity — low RCM fit)
AFFINITY HOSPITAL LLC,BIRMINGHAM,AL,352131908,1760685523,,,Clinical Medical Laboratory,5,0,0,5,C,12,Low,Tier C lab type: clinical;Name signal (−): hospital (large/public entity — low RCM fit);Priority market: AL
COMMUNITY HOSPITAL CLINICAL LAB,TALLASSEE,AL,360781234,1568590339,,,Clinical Medical Laboratory,5,0,0,5,C,12,Low,Tier C lab type: clinical lab;Name signal (−): hospital (large/public entity — low RCM fit);Priority market: AL
"GULF HEALTH HOSPITALS, INC",FAIRHOPE,AL,365321812,1952911638,,,Clinical Medical Laboratory,5,0,0,5,C,12,Low,Tier C lab type: clinical;Name signal (−): hospital (large/public entity — low RCM fit);Priority market: AL
"GULF HEALTH HOSPITALS, INC.",BAY MINETTE,AL,365074110,1760092449,,,Clinical Medical Laboratory,5,0,0,5,C,12,Low,Tier C lab type: clinical;Name signal (−): hospital (large/public entity — low RCM fit);Priority market: AL
PROVIDENCE HOSPITAL,MOBILE,AL,366086705,1043804628,,,Clinical Medical Laboratory,5,0,0,5,C,12,Low,Tier C lab type: clinical;Name signal (−): hospital (large/public entity — low RCM fit);Priority market: AL
THE TROY HOSPITAL HEALTH CARE AUTHORITY,TROY,AL,360813058,1275235301,,,Clinical Medical Laboratory,5,0,0,5,C,12,Low,Tier C lab type: clinical;Name signal (−): hospital (large/public entity — low RCM fit);Priority market: AL
USA HEALTH HCA PROVIDENCE HOSPITAL LLC,MOBILE,AL,366083709,1225834732,,,Clinical Medical Laboratory,5,0,0,5,C,12,Low,Tier C lab type: clinical;Name signal (−): hospital (large/public entity — low RCM fit);Priority market: AL
BANNER FORT COLLINS MEDICAL CENTER,FORT COLLINS,CO,805284426,1538688239,,,Clinical Medical Laboratory,5,0,0,5,C,12,Low,Tier C lab type: clinical;Name signal (−): banner (large/public entity — low RCM fit);Priority market: CO
DHHS PHS NAIHS SHIPROCK HOSPITAL,TEENNOSPOS,AZ,86514,1689804387,,,Clinical Medical Laboratory,5,0,0,5,C,12,Low,Tier C lab type: clinical;Name signal (−): hospital (large/public entity — low RCM fit);Priority market: AZ
EAST MORGAN COUNTY HOSPITAL,BRUSH,CO,807231640,1053830752,,,Clinical Medical Laboratory,5,0,0,5,C,12,Low,Tier C lab type: clinical;Name signal (−): hospital (large/public entity — low RCM fit);Priority market: CO
UNIVERSITY MEDICAL CENTER CORPORATION,TUCSON,AZ,857240001,1154473171,,,Clinical Medical Laboratory,5,0,0,5,C,12,Low,Tier C lab type: clinical;Name signal (−): university (large/public entity — low RCM fit);Priority market: AZ
CHILDREN'S HOSPITAL COLORADO,COLORADO SPRINGS,CO,809207804,1194337493,,,Clinical Medical Laboratory,5,0,0,5,C,12,Low,Tier C lab type: clinical;Name signal (−): hospital (large/public entity — low RCM fit);Priority market: CO
"LA BELLA FLEUR BIRTHING HOSPITAL, INC",GREENWOOD VILLAGE,CO,801112004,1174351084,,,Clinical Medical Laboratory,5,0,0,5,C,12,Low,Tier C lab type: clinical;Name signal (−): hospital (large/public entity — low RCM fit);Priority market: CO
SOUTHEAST COLORADO HOSPITAL DISTRICT LABORATORY,SPRINGFIELD,CO,810731622,1588716542,,,Clinical Medical Laboratory,5,0,0,5,C,12,Low,Tier C lab type: clinical;Name signal (−): hospital (large/public entity — low RCM fit);Priority market: CO
BRIDGEPORT HOSPITAL,BRIDGEPORT,CT,066102805,1699462093,,,Clinical Medical Laboratory,5,0,0,5,C,12,Low,Tier C lab type: clinical;Name signal (−): hospital (large/public entity — low RCM fit);Priority market: CT
DANBURY HOSPITAL,DANBURY,CT,06810,1750565057,,,Clinical Medical Laboratory,5,0,0,5,C,12,Low,Tier C lab type: clinical;Name signal (−): hospital (large/public entity — low RCM fit);Priority market: CT
GREENWICH HOSPITAL,GREENWICH,CT,068304608,1245926401,,,Clinical Medical Laboratory,5,0,0,5,C,12,Low,Tier C lab type: clinical;Name signal (−): hospital (large/public entity — low RCM fit);Priority market: CT
"LAWRENCE AND MEMORIAL HOSPITAL, INC.",NEW LONDON,CT,063204700,1417643685,,,Clinical Medical Laboratory,5,0,0,5,C,12,Low,Tier C lab type: clinical;Name signal (−): hospital (large/public entity — low RCM fit);Priority market: CT
YALE NEW HAVEN HOSPITAL,NEW HAVEN,CT,065103220,1003519331,,,Clinical Medical Laboratory,5,0,0,5,C,12,Low,Tier C lab type: clinical;Name signal (−): hospital (large/public entity — low RCM fit);Priority market: CT
"ADVENTIST HEALTH SYSTEM-SUNBELT, INC",ORLANDO,FL,328031248,1801569728,,,Clinical Medical Laboratory,5,0,0,5,C,12,Low,Tier C lab type: clinical;Name signal (−): health system (large/public entity — low RCM fit);Priority market: FL
DOCTORS' MEMORIAL HOSPITAL LAB,PERRY,FL,323472300,1649358821,,,Clinical Medical Laboratory,5,0,0,5,C,12,Low,Tier C lab type: clinical;Name signal (−): hospital (large/public entity — low RCM fit);Priority market: FL
BROOKS COUNTY HOSPITAL,QUITMAN,GA,316431315,1447827613,,,Clinical Medical Laboratory,5,0,0,5,C,12,Low,Tier C lab type: clinical;Name signal (−): hospital (large/public entity — low RCM fit);Priority market: GA
"CANDLER HOSPITAL, INC.",SAVANNAH,GA,314056015,1972739803,,,Clinical Medical Laboratory,5,0,0,5,C,12,Low,Tier C lab type: clinical;Name signal (−): hospital (large/public entity — low RCM fit);Priority market: GA
EMORY JOHNS CREEK HOSPITAL,DULUTH,GA,300975775,1861812448,,,Clinical Medical Laboratory,5,0,0,5,C,12,Low,Tier C lab type: clinical;Name signal (−): hospital (large/public entity — low RCM fit);Priority market: GA
GRADY GENERAL HOSPITAL,CAIRO,GA,398283142,1598332769,,,Clinical Medical Laboratory,5,0,0,5,C,12,Low,Tier C lab type: clinical;Name signal (−): hospital (large/public entity — low RCM fit);Priority market: GA
HOSPITAL AUTHORITY OF MITCHELL COUNTY,CAMILLA,GA,317301836,1679140842,,,Clinical Medical Laboratory,5,0,0,5,C,12,Low,Tier C lab type: clinical;Name signal (−): hospital (large/public entity — low RCM fit);Priority market: GA
"HOSPITAL AUTHORITY OF VALDOSTA & LOWNDES COUNTY, GA",VALDOSTA,GA,316021735,1770100422,,,Clinical Medical Laboratory,5,0,0,5,C,12,Low,Tier C lab type: clinical;Name signal (−): hospital (large/public entity — low RCM fit);Priority market: GA
"JOHN D ARCHBOLD MEMORIAL HOSPITAL, INC",THOMASVILLE,GA,317926614,1083281232,,,Clinical Medical Laboratory,5,0,0,5,C,12,Low,Tier C lab type: clinical;Name signal (−): hospital (large/public entity — low RCM fit);Priority market: GA
NW GA REGIONAL HOSPITAL,ROME,GA,301651345,1114040805,,,Clinical Medical Laboratory,5,0,0,5,C,12,Low,Tier C lab type: clinical;Name signal (−): hospital (large/public entity — low RCM fit);Priority market: GA
PHOEBE PUTNEY MEMORIAL HOSPITAL,ALBANY,GA,317011943,1699773077,,,Clinical Medical Laboratory,5,0,0,5,C,12,Low,Tier C lab type: clinical;Name signal (−): hospital (large/public entity — low RCM fit);Priority market: GA
ALTON MEMORIAL HOSPITAL,ALTON,IL,620026722,1093323131,,,Clinical Medical Laboratory,5,0,0,5,C,12,Low,Tier C lab type: clinical;Name signal (−): hospital (large/public entity — low RCM fit);Priority market: IL
CENTRAL DUPAGE HOSPITAL ASSOCIATION,WINFIELD,IL,60190,1851908842,,,Clinical Medical Laboratory,5,0,0,5,C,12,Low,Tier C lab type: clinical;Name signal (−): hospital (large/public entity — low RCM fit);Priority market: IL
"LTE PREVENTIVE HEALTH SYSTEMS, INC.",CHICAGO,IL,606282403,1922706928,,,Clinical Medical Laboratory,5,0,0,5,C,12,Low,Tier C lab type: clinical;Name signal (−): health system (large/public entity — low RCM fit);Priority market: IL
CLARK MEMORIAL HOSPITAL,JEFFERSONVILLE,IN,471303725,1891839874,,,Clinical Medical Laboratory,5,0,0,5,C,12,Low,Tier C lab type: clinical;Name signal (−): hospital (large/public entity — low RCM fit);Priority market: IN
"DEACONESS HOSPITAL, INC",EVANSVILLE,IN,477470001,1619052446,,,Clinical Medical Laboratory,5,0,0,5,C,12,Low,Tier C lab type: clinical;Name signal (−): hospital (large/public entity — low RCM fit);Priority market: IN
DUNN MEMORIAL HOSPITAL,BEDFORD,IN,474214704,1508982745,,,Clinical Medical Laboratory,5,0,0,5,C,12,Low,Tier C lab type: clinical;Name signal (−): hospital (large/public entity — low RCM fit);Priority market: IN
FAYETTE MEMORIAL HOSPITAL ASSOCIATION INC,CONNERSVILLE,IN,473312833,1902125883,,,Clinical Medical Laboratory,5,0,0,5,C,12,Low,Tier C lab type: clinical;Name signal (−): hospital (large/public entity — low RCM fit);Priority market: IN
GIBSON GENERAL HOSPITAL INC.,PRINCETON,IN,476701043,1356975569,,,Clinical Medical Laboratory,5,0,0,5,C,12,Low,Tier C lab type: clinical;Name signal (−): hospital (large/public entity — low RCM fit);Priority market: IN
HARRISON COUNTY HOSPITAL,CORYDON,IN,471122164,1093876153,,,Clinical Medical Laboratory,5,0,0,5,C,12,Low,Tier C lab type: clinical;Name signal (−): hospital (large/public entity — low RCM fit);Priority market: IN
RIVERVIEW HOSPITAL,NOBLESVILLE,IN,460601425,1922691286,,,Clinical Medical Laboratory,5,0,0,5,C,12,Low,Tier C lab type: clinical;Name signal (−): hospital (large/public entity — low RCM fit);Priority market: IN
ST VINCENT DUNN HOSPITAL INC,BEDFORD,IN,474214704,1316259690,,,Clinical Medical Laboratory,5,0,0,5,C,12,Low,Tier C lab type: clinical;Name signal (−): hospital (large/public entity — low RCM fit);Priority market: IN
WITHAM MEMORIAL HOSPITAL,LEBANON,IN,460521476,1558493767,,,Clinical Medical Laboratory,5,0,0,5,C,12,Low,Tier C lab type: clinical;Name signal (−): hospital (large/public entity — low RCM fit);Priority market: IN
PORTSMOUTH HOSPITAL CORPORATION,PORTSMOUTH,OH,45662,1790119899,,,Clinical Medical Laboratory,5,0,0,5,C,12,Low,Tier C lab type: clinical;Name signal (−): hospital (large/public entity — low RCM fit);Priority market: OH
CALCASIEU CAMERON HOSPITAL SERVICE DISTRICT,SULPHUR,LA,706635053,1528648136,,,Clinical Medical Laboratory,5,0,0,5,C,12,Low,Tier C lab type: clinical;Name signal (−): hospital (large/public entity — low RCM fit);Priority market: LA
"DOCTORS' HOSPITAL OF SLIDELL, LLC",SLIDELL,LA,704582009,1285456442,,,Clinical Medical Laboratory,5,0,0,5,C,12,Low,Tier C lab type: clinical;Name signal (−): hospital (large/public entity — low RCM fit);Priority market: LA
HOMER MEMORIAL HOSPITAL,HOMER,LA,710403202,1518536259,,,Clinical Medical Laboratory,5,0,0,5,C,12,Low,Tier C lab type: clinical;Name signal (−): hospital (large/public entity — low RCM fit);Priority market: LA
"STANOCOLA EMPLOYEES MEDICAL &HOSPITAL ASSOCIATION, INC.",BATON ROUGE,LA,708163254,1609096957,,,Clinical Medical Laboratory,5,0,0,5,C,12,Low,Tier C lab type: clinical;Name signal (−): hospital (large/public entity — low RCM fit);Priority market: LA
WOMAN'S HOSPITAL FOUNDATION,BATON ROUGE,LA,708175100,1992204218,,,Clinical Medical Laboratory,5,0,0,5,C,12,Low,Tier C lab type: clinical;Name signal (−): hospital (large/public entity — low RCM fit);Priority market: LA
ATLANTIC GENERAL HOSPITAL CORP,BERLIN,MD,218111155,1932423753,,,Clinical Medical Laboratory,5,0,0,5,C,12,Low,Tier C lab type: clinical;Name signal (−): hospital (large/public entity — low RCM fit);Priority market: MD
CALVERT MEMORIAL HOSPITAL OF CALVERT COUNTY,PRINCE FREDERICK,MD,206784017,1003107095,,,Clinical Medical Laboratory,5,0,0,5,C,12,Low,Tier C lab type: clinical;Name signal (−): hospital (large/public entity — low RCM fit);Priority market: MD
"CARROLL HOSPITAL CENTER, INC.",WESTMINSTER,MD,211575587,1093796096,,,Clinical Medical Laboratory,5,0,0,5,C,12,Low,Tier C lab type: clinical;Name signal (−): hospital (large/public entity — low RCM fit);Priority market: MD
CHESTER RIVER HOSPITAL CENTER,EASTON,MD,216012913,1992079990,,,Clinical Medical Laboratory,5,0,0,5,C,12,Low,Tier C lab type: clinical;Name signal (−): hospital (large/public entity — low RCM fit);Priority market: MD
"FRANKLIN SQUARE HOSPITAL CENTER, INC",BALTIMORE,MD,212373901,1003024134,,,Clinical Medical Laboratory,5,0,0,5,C,12,Low,Tier C lab type: clinical;Name signal (−): hospital (large/public entity — low RCM fit);Priority market: MD
FREDERICK HEALTH HOSPITAL INC,FREDERICK,MD,217024337,1134442957,,,Clinical Medical Laboratory,5,0,0,5,C,12,Low,Tier C lab type: clinical;Name signal (−): hospital (large/public entity — low RCM fit);Priority market: MD
FREDERICK HEALTH HOSPITAL INC,FREDERICK,MD,217014586,1215423181,,,Clinical Medical Laboratory,5,0,0,5,C,12,Low,Tier C lab type: clinical;Name signal (−): hospital (large/public entity — low RCM fit);Priority market: MD
FREDERICK HEALTH HOSPITAL INC,FREDERICK,MD,217014506,1447619754,,,Clinical Medical Laboratory,5,0,0,5,C,12,Low,Tier C lab type: clinical;Name signal (−): hospital (large/public entity — low RCM fit);Priority market: MD
FREDERICK HEALTH HOSPITAL INC,BRUNSWICK,MD,217169786,1124805015,,,Clinical Medical Laboratory,5,0,0,5,C,12,Low,Tier C lab type: clinical;Name signal (−): hospital (large/public entity — low RCM fit);Priority market: MD
FREDERICK HEALTH HOSPITAL INC,MOUNT AIRY,MD,217715942,1275902389,,,Clinical Medical Laboratory,5,0,0,5,C,12,Low,Tier C lab type: clinical;Name signal (−): hospital (large/public entity — low RCM fit);Priority market: MD
FREDERICK HEALTH HOSPITAL INC,FREDERICK,MD,217047017,1124496161,,,Clinical Medical Laboratory,5,0,0,5,C,12,Low,Tier C lab type: clinical;Name signal (−): hospital (large/public entity — low RCM fit);Priority market: MD
