Company Name,City,State,Zip,NPI,CLIA,License ID,Money Score,Pain Score,Fit Score,Total Score,Target Roles
QUEST DIAGNOSTICS INCORPORATED,HAMPTON,VA,236661568,1356496749,,,0,0,3,3,Lab Director; Billing Manager; RCM Director; Compliance Officer; COO; CEO; Credentialing Specialist
QUEST DIAGNOSTICS INCORPORATED,LARGO,FL,337703120,1104398080,,,0,0,3,3,Lab Director; Billing Manager; RCM Director; Compliance Officer; COO; CEO; Credentialing Specialist
QUEST DIAGNOSTICS INCORPORATED,DOWNEY,CA,902415003,1386783637,,,0,0,3,3,Lab Director; Billing Manager; RCM Director; Compliance Officer; COO; CEO; Credentialing Specialist
QUEST DIAGNOSTICS INCORPORATED,COLLEGEVILLE,PA,194261049,1467780569,,,0,0,3,3,Lab Director; Billing Manager; RCM Director; Compliance Officer; COO; CEO; Credentialing Specialist
QUEST DIAGNOSTICS INCORPORATED,MOLINE,IL,612657159,1558389510,,,0,0,3,3,Lab Director; Billing Manager; RCM Director; Compliance Officer; COO; CEO; Credentialing Specialist
QUEST DIAGNOSTICS INCORPORATED,NEWPORT,RI,028403587,1720006786,,,0,0,3,3,Lab Director; Billing Manager; RCM Director; Compliance Officer; COO; CEO; Credentialing Specialist
QUEST DIAGNOSTICS INCORPORATED,PITTSBURGH,PA,152203508,1811036833,,,0,0,3,3,Lab Director; Billing Manager; RCM Director; Compliance Officer; COO; CEO; Credentialing Specialist
QUEST DIAGNOSTICS INCORPORATED MD,FALLS CHURCH,VA,220442943,1851319800,,,0,0,3,3,Lab Director; Billing Manager; RCM Director; Compliance Officer; COO; CEO; Credentialing Specialist
QUEST DIAGNOSTICS LLC,CHICAGO,IL,606395207,1730770751,,,0,0,3,3,Lab Director; Billing Manager; RCM Director; Compliance Officer; COO; CEO; Credentialing Specialist
QUEST DIAGNOSTICS LLC,JOHNSTON,RI,029193228,1447278403,,,0,0,3,3,Lab Director; Billing Manager; RCM Director; Compliance Officer; COO; CEO; Credentialing Specialist
QUEST DIAGNOSTICS LLC IL,LANSING,IL,604386042,1912925975,,,0,0,3,3,Lab Director; Billing Manager; RCM Director; Compliance Officer; COO; CEO; Credentialing Specialist
QUEST DIAGNOSTICS LLC IL,VERNON HILLS,IL,600611383,1710906342,,,0,0,3,3,Lab Director; Billing Manager; RCM Director; Compliance Officer; COO; CEO; Credentialing Specialist
QUEST DIAGNOSTICS LLC IL,RIVER FALLS,WI,540221571,1144542465,,,0,0,3,3,Lab Director; Billing Manager; RCM Director; Compliance Officer; COO; CEO; Credentialing Specialist
QUEST DIAGNOSTICS LLC IL,MILWAUKEE,WI,532212462,1881203826,,,0,0,3,3,Lab Director; Billing Manager; RCM Director; Compliance Officer; COO; CEO; Credentialing Specialist
QUEST DIAGNOSTICS LLC IL,GLENVIEW,IL,600255805,1578581526,,,0,0,3,3,Lab Director; Billing Manager; RCM Director; Compliance Officer; COO; CEO; Credentialing Specialist
QUEST DIAGNOSTICS LLC IL,CHICAGO,IL,606118701,1538189238,,,0,0,3,3,Lab Director; Billing Manager; RCM Director; Compliance Officer; COO; CEO; Credentialing Specialist
QUEST DIAGNOSTICS OF PENNSYLVANIA INC,PITTSBURGH,PA,152203508,1578520946,,,0,0,3,3,Lab Director; Billing Manager; RCM Director; Compliance Officer; COO; CEO; Credentialing Specialist
"QUEST DIAGNOSTICS OF PENNSYLVANIA, INC.",PITTSBURGH,PA,152203610,1841236684,,,0,0,3,3,Lab Director; Billing Manager; RCM Director; Compliance Officer; COO; CEO; Credentialing Specialist
QUEST DIAGNOSTICS OF PUERTO RICO INC,GUAYNABO,PR,00969,1538526934,,,0,0,3,3,Lab Director; Billing Manager; RCM Director; Compliance Officer; COO; CEO; Credentialing Specialist
QUEST DIAGNOSTICS OF PUERTO RICO INC,BAYAMON,PR,00960,1437280708,,,0,0,3,3,Lab Director; Billing Manager; RCM Director; Compliance Officer; COO; CEO; Credentialing Specialist
QUEST DIAGNOSTICS OF PUERTO RICO INC,SAN JUAN,PR,009274213,1629109137,,,0,0,3,3,Lab Director; Billing Manager; RCM Director; Compliance Officer; COO; CEO; Credentialing Specialist
QUEST DIAGNOSTICS OF PUERTO RICO INC,TOA BAJA,PR,009495710,1992119804,,,0,0,3,3,Lab Director; Billing Manager; RCM Director; Compliance Officer; COO; CEO; Credentialing Specialist
QUEST DIAGNOSTICS OF PUERTO RICO INC,CAGUAS,PR,007252641,1568593077,,,0,0,3,3,Lab Director; Billing Manager; RCM Director; Compliance Officer; COO; CEO; Credentialing Specialist
QUEST DIAGNOSTICS VENTURE LLC,PITTSBURGH,PA,152203508,1619040284,,,0,0,3,3,Lab Director; Billing Manager; RCM Director; Compliance Officer; COO; CEO; Credentialing Specialist
"RABKIN DERMATOPATHOLOGY LABORATORY, P.C.",PITTSBURGH,PA,152381330,1467436188,,,0,0,3,3,Lab Director; Billing Manager; RCM Director; Compliance Officer; COO; CEO; Credentialing Specialist
RAVI MEDICAL TOOLS LLC,JENKINTOWN,PA,190463706,1558206813,,,0,0,3,3,Lab Director; Billing Manager; RCM Director; Compliance Officer; COO; CEO; Credentialing Specialist
READING PEDIATRICS,WYOMISSING,PA,196101224,1255352076,,,0,0,3,3,Lab Director; Billing Manager; RCM Director; Compliance Officer; COO; CEO; Credentialing Specialist
"REBECCA D LASHBROOK, MD, PC",MEADVILLE,PA,163353362,1245486471,,,0,0,3,3,Lab Director; Billing Manager; RCM Director; Compliance Officer; COO; CEO; Credentialing Specialist
REGIONAL HEALTH SERVICES INC,EDINBORO,PA,164122227,1962669366,,,0,0,3,3,Lab Director; Billing Manager; RCM Director; Compliance Officer; COO; CEO; Credentialing Specialist
REGIONAL HEALTH SERVICES INC,WATERFORD,PA,164419739,1184881575,,,0,0,3,3,Lab Director; Billing Manager; RCM Director; Compliance Officer; COO; CEO; Credentialing Specialist
REGIONAL HEALTH SERVICES INC,ERIE,PA,165042316,1275790669,,,0,0,3,3,Lab Director; Billing Manager; RCM Director; Compliance Officer; COO; CEO; Credentialing Specialist
REGIONAL HEALTH SERVICES INC,FAIRVIEW,PA,164151163,1114184520,,,0,0,3,3,Lab Director; Billing Manager; RCM Director; Compliance Officer; COO; CEO; Credentialing Specialist
REGIONAL HEALTH SERVICES INC,NORTH EAST,PA,164281926,1689831083,,,0,0,3,3,Lab Director; Billing Manager; RCM Director; Compliance Officer; COO; CEO; Credentialing Specialist
"REGIONAL HEALTH SERVICES, INC",ERIE,PA,165082769,1164690954,,,0,0,3,3,Lab Director; Billing Manager; RCM Director; Compliance Officer; COO; CEO; Credentialing Specialist
"REGIONAL HEALTH SERVICES, INC.",ERIE,PA,165071532,1932436342,,,0,0,3,3,Lab Director; Billing Manager; RCM Director; Compliance Officer; COO; CEO; Credentialing Specialist
RELIGEN,PLYMOUTH MEETING,PA,194621143,1629579826,,,0,0,3,3,Lab Director; Billing Manager; RCM Director; Compliance Officer; COO; CEO; Credentialing Specialist
RESTFUL NIGHTS SLEEP CENTER,RIDGWAY,PA,158532033,1548527088,,,0,0,3,3,Lab Director; Billing Manager; RCM Director; Compliance Officer; COO; CEO; Credentialing Specialist
"REVVITY OMICS, INC.",PITTSBURGH,PA,152751017,1871585067,,,0,0,3,3,Lab Director; Billing Manager; RCM Director; Compliance Officer; COO; CEO; Credentialing Specialist
RHEUMATOLOGY DIAGNOSTIC LAB,EAST NORRITON,PA,194011389,1922016625,,,0,0,3,3,Lab Director; Billing Manager; RCM Director; Compliance Officer; COO; CEO; Credentialing Specialist
RUIZ MOBILE NOTARY SERVICES LLC,BRISTOL,PA,190073220,1104506781,,,0,0,3,3,Lab Director; Billing Manager; RCM Director; Compliance Officer; COO; CEO; Credentialing Specialist
"RXTOX, INC.",PITTSBURGH,PA,152364567,1124277702,,,0,0,3,3,Lab Director; Billing Manager; RCM Director; Compliance Officer; COO; CEO; Credentialing Specialist
S.J.ANTOON UROLOGICAL ASSOC.,NEW KENSINGTON,PA,150686534,1730257890,,,0,0,3,3,Lab Director; Billing Manager; RCM Director; Compliance Officer; COO; CEO; Credentialing Specialist
SAFETRACE,BRISTOL,PA,190071619,1699560573,,,0,0,3,3,Lab Director; Billing Manager; RCM Director; Compliance Officer; COO; CEO; Credentialing Specialist
SAINT VINCENT MEDICAL EDUCATION AND RESEARCH INSTITUTE INC,ERIE,PA,165022665,1275771230,,,0,0,3,3,Lab Director; Billing Manager; RCM Director; Compliance Officer; COO; CEO; Credentialing Specialist
SALADAX BIOMEDICAL INC.,BETHLEHEM,PA,180154731,1306283999,,,0,0,3,3,Lab Director; Billing Manager; RCM Director; Compliance Officer; COO; CEO; Credentialing Specialist
SALIMETRICS LLC,STATE COLLEGE,PA,168036605,1841062528,,,0,0,3,3,Lab Director; Billing Manager; RCM Director; Compliance Officer; COO; CEO; Credentialing Specialist
"SENECA MEDICAL LAB, INC.",FORT WASHINGTON,PA,190342714,1548215304,,,0,0,3,3,Lab Director; Billing Manager; RCM Director; Compliance Officer; COO; CEO; Credentialing Specialist
SENECA PATHOLOGY ASSOCIATES LLC,CLARION,PA,162148501,1356422265,,,0,0,3,3,Lab Director; Billing Manager; RCM Director; Compliance Officer; COO; CEO; Credentialing Specialist
SIGNATURE DIAGNOSTICS INC,PITTSBURGH,PA,152332248,1356920243,,,0,0,3,3,Lab Director; Billing Manager; RCM Director; Compliance Officer; COO; CEO; Credentialing Specialist
"SILVERPATH, INC.",BLUE BELL,PA,194222700,1750944526,,,0,0,3,3,Lab Director; Billing Manager; RCM Director; Compliance Officer; COO; CEO; Credentialing Specialist
SJB DIAGNOSTIC SCREENING LLC,MARSHALLS CREEK,PA,183351833,1215604376,,,0,0,3,3,Lab Director; Billing Manager; RCM Director; Compliance Officer; COO; CEO; Credentialing Specialist
SKIPPACK CLINICAL LAB,SKIPPACK,PA,194740817,1093870255,,,0,0,3,3,Lab Director; Billing Manager; RCM Director; Compliance Officer; COO; CEO; Credentialing Specialist
"SKIPPACK MEDICAL LAB, LLC",BRISTOL,PA,190071619,1962804088,,,0,0,3,3,Lab Director; Billing Manager; RCM Director; Compliance Officer; COO; CEO; Credentialing Specialist
SLATER LABORATORIES INC,JOHNSTOWN,PA,159052544,1245227727,,,0,0,3,3,Lab Director; Billing Manager; RCM Director; Compliance Officer; COO; CEO; Credentialing Specialist
SLEEP AND WELLNESS CLINIC OF GREATER HAZLETON,HAZLETON,PA,182016424,1235272741,,,0,0,3,3,Lab Director; Billing Manager; RCM Director; Compliance Officer; COO; CEO; Credentialing Specialist
"SLEEP DISORDERS CENTER OF WYOMING VALLEY, LLC",FORTY FORT,PA,187044968,1235118522,,,0,0,3,3,Lab Director; Billing Manager; RCM Director; Compliance Officer; COO; CEO; Credentialing Specialist
"SMA MEDICAL, INC.",FEASTERVILLE,PA,190537834,1043271539,,,0,0,3,3,Lab Director; Billing Manager; RCM Director; Compliance Officer; COO; CEO; Credentialing Specialist
SOLI F TAVARIA MC PC,MINERSVILLE,PA,17954,1932319639,,,0,0,3,3,Lab Director; Billing Manager; RCM Director; Compliance Officer; COO; CEO; Credentialing Specialist
SOLSTAS LAB PARTNERS GROUP LLC,ROANOKE,VA,240141838,1992262323,,,0,0,3,3,Lab Director; Billing Manager; RCM Director; Compliance Officer; COO; CEO; Credentialing Specialist
SOLSTAS LAB PARTNERS GROUP LLC,TAZEWELL,VA,246515386,1053870584,,,0,0,3,3,Lab Director; Billing Manager; RCM Director; Compliance Officer; COO; CEO; Credentialing Specialist
SOLSTAS LAB PARTNERS GROUP LLC,VALDOSTA,GA,316021435,1407850985,,,0,0,3,3,Lab Director; Billing Manager; RCM Director; Compliance Officer; COO; CEO; Credentialing Specialist
SOLSTAS LAB PARTNERS GROUP LLC,LEXINGTON,VA,244502448,1700345238,,,0,0,3,3,Lab Director; Billing Manager; RCM Director; Compliance Officer; COO; CEO; Credentialing Specialist
SOLSTAS LAB PARTNERS GROUP LLC,PEARISBURG,VA,241342471,1396204830,,,0,0,3,3,Lab Director; Billing Manager; RCM Director; Compliance Officer; COO; CEO; Credentialing Specialist
SOLSTAS LAB PARTNERS GROUP LLC,CHRISTIANSBURG,VA,240736344,1407313067,,,0,0,3,3,Lab Director; Billing Manager; RCM Director; Compliance Officer; COO; CEO; Credentialing Specialist
SOLSTAS LAB PARTNERS GROUP LLC,ROCKY MOUNT,VA,241511318,1790244226,,,0,0,3,3,Lab Director; Billing Manager; RCM Director; Compliance Officer; COO; CEO; Credentialing Specialist
SOLSTAS LAB PARTNERS GROUP LLC,RADFORD,VA,241412426,1669931101,,,0,0,3,3,Lab Director; Billing Manager; RCM Director; Compliance Officer; COO; CEO; Credentialing Specialist
SOLSTAS LAB PARTNERS GROUP LLC,GREENSBORO,NC,274108148,1346233277,,,0,0,3,3,Lab Director; Billing Manager; RCM Director; Compliance Officer; COO; CEO; Credentialing Specialist
UNILAB CORPORATION,PASADENA,CA,911053132,1770501728,,,0,0,3,3,Lab Director; Billing Manager; RCM Director; Compliance Officer; COO; CEO; Credentialing Specialist
UNILAB CORPORATION,PETALUMA,CA,949546655,1104951912,,,0,0,3,3,Lab Director; Billing Manager; RCM Director; Compliance Officer; COO; CEO; Credentialing Specialist
UNILAB CORPORATION,BANNING,CA,922203051,1396763348,,,0,0,3,3,Lab Director; Billing Manager; RCM Director; Compliance Officer; COO; CEO; Credentialing Specialist
"SOLSTAS LAB PARTNERS, LLC",KNOXVILLE,TN,379161809,1902095284,,,0,0,3,3,Lab Director; Billing Manager; RCM Director; Compliance Officer; COO; CEO; Credentialing Specialist
ST GEORGES LAB LLC,JOHNSTOWN,PA,159054146,1821541848,,,0,0,3,3,Lab Director; Billing Manager; RCM Director; Compliance Officer; COO; CEO; Credentialing Specialist
ST JOSEPH REGIONAL HEALTH NETWORK,READING,PA,196059453,1609532001,,,0,0,3,3,Lab Director; Billing Manager; RCM Director; Compliance Officer; COO; CEO; Credentialing Specialist
"STEELFUSION CLINICAL TOXICOLOGY LABORATORY, LLC",MONESSEN,PA,150621058,1538576376,,,0,0,3,3,Lab Director; Billing Manager; RCM Director; Compliance Officer; COO; CEO; Credentialing Specialist
"STERLING CLINICAL LABORATORY, INC",LANGHORNE,PA,190473244,1235364589,,,0,0,3,3,Lab Director; Billing Manager; RCM Director; Compliance Officer; COO; CEO; Credentialing Specialist
SUNRISE PA LABS LLC,FAIRLESS HILLS,PA,190301107,1245197698,,,0,0,3,3,Lab Director; Billing Manager; RCM Director; Compliance Officer; COO; CEO; Credentialing Specialist
SYNERGY MOBILE LAB LTD,PHILADELPHIA,PA,191072442,1841067345,,,0,0,3,3,Lab Director; Billing Manager; RCM Director; Compliance Officer; COO; CEO; Credentialing Specialist
"TECHNOW, INC",ESSINGTON,PA,190291001,1316945074,,,0,0,3,3,Lab Director; Billing Manager; RCM Director; Compliance Officer; COO; CEO; Credentialing Specialist
TESTING CENTERS OF AMERICA LLC,KING OF PRUSSIA,PA,194062716,1003439191,,,0,0,3,3,Lab Director; Billing Manager; RCM Director; Compliance Officer; COO; CEO; Credentialing Specialist
TGM LABS LLC,PLYMOUTH MEETING,PA,194622485,1841754421,,,0,0,3,3,Lab Director; Billing Manager; RCM Director; Compliance Officer; COO; CEO; Credentialing Specialist
THE ELITE LABS GROUP PA,LEVITTOWN,PA,190562115,1821492570,,,0,0,3,3,Lab Director; Billing Manager; RCM Director; Compliance Officer; COO; CEO; Credentialing Specialist
THE HEART GROUP OF LANCASTER GENERAL HEALTH,LANCASTER,PA,176032962,1447562020,,,0,0,3,3,Lab Director; Billing Manager; RCM Director; Compliance Officer; COO; CEO; Credentialing Specialist
"THE HEART GROUP, LTD.",LANCASTER,PA,176032964,1568613719,,,0,0,3,3,Lab Director; Billing Manager; RCM Director; Compliance Officer; COO; CEO; Credentialing Specialist
UNILAB CORPORATION,IRVINE,CA,926182938,1568501641,,,0,0,3,3,Lab Director; Billing Manager; RCM Director; Compliance Officer; COO; CEO; Credentialing Specialist
UNILAB CORPORATION,MERCED,CA,953416862,1629116124,,,0,0,3,3,Lab Director; Billing Manager; RCM Director; Compliance Officer; COO; CEO; Credentialing Specialist
UNILAB CORPORATION,ORANGE,CA,928683937,1033137088,,,0,0,3,3,Lab Director; Billing Manager; RCM Director; Compliance Officer; COO; CEO; Credentialing Specialist
THE REGIONAL CANCER CENTER,ERIE,PA,165054508,1417140450,,,0,0,3,3,Lab Director; Billing Manager; RCM Director; Compliance Officer; COO; CEO; Credentialing Specialist
TOP GRADE PHLEBOTOMY LLC,PHILADELPHIA,PA,191523324,1306702915,,,0,0,3,3,Lab Director; Billing Manager; RCM Director; Compliance Officer; COO; CEO; Credentialing Specialist
TOWER HEALTH AT HOME,WEST READING,PA,196111045,1710287545,,,0,0,3,3,Lab Director; Billing Manager; RCM Director; Compliance Officer; COO; CEO; Credentialing Specialist
TOWER HEALTH AT HOME - POTTSTOWN,POTTSTOWN,PA,19464,1275833006,,,0,0,3,3,Lab Director; Billing Manager; RCM Director; Compliance Officer; COO; CEO; Credentialing Specialist
TOXICITY ASSESSORS GLOBAL OF PENNSYLVANIA LLC,PHILADELPHIA,PA,191314747,1497160907,,,0,0,3,3,Lab Director; Billing Manager; RCM Director; Compliance Officer; COO; CEO; Credentialing Specialist
TRILLION DOLLAR TRANSFORMATION. LLC,HARRISBURG,PA,171094518,1013862176,,,0,0,3,3,Lab Director; Billing Manager; RCM Director; Compliance Officer; COO; CEO; Credentialing Specialist
TRUSTEES OF THE UNIVERSITY OF PENNSYLVANIA,PHILADELPHIA,PA,191044206,1457568883,,,0,0,3,3,Lab Director; Billing Manager; RCM Director; Compliance Officer; COO; CEO; Credentialing Specialist
UNIFIED GATEWAY LLC,PHILADELPHIA,PA,191363624,1972448173,,,0,0,3,3,Lab Director; Billing Manager; RCM Director; Compliance Officer; COO; CEO; Credentialing Specialist
UNILAB CORPORATION,TARZANA,CA,913561504,1528004355,,,0,0,3,3,Lab Director; Billing Manager; RCM Director; Compliance Officer; COO; CEO; Credentialing Specialist
UNILAB CORPORATION,RIVERSIDE,CA,925031516,1013061464,,,0,0,3,3,Lab Director; Billing Manager; RCM Director; Compliance Officer; COO; CEO; Credentialing Specialist
UNILAB CORPORATION,MODESTO,CA,953552812,1932248465,,,0,0,3,3,Lab Director; Billing Manager; RCM Director; Compliance Officer; COO; CEO; Credentialing Specialist
UNILAB CORPORATION,WHITTIER,CA,906022441,1316086622,,,0,0,3,3,Lab Director; Billing Manager; RCM Director; Compliance Officer; COO; CEO; Credentialing Specialist
STATE OF RHODE ISLAND,PROVIDENCE,RI,029042222,1174690887,,,0,0,3,3,Lab Director; Billing Manager; RCM Director; Compliance Officer; COO; CEO; Credentialing Specialist
UNITED SPECIALISTS PATHOLOGY LABORATORY INC,LINCOLN,RI,028654208,1417241555,,,0,0,3,3,Lab Director; Billing Manager; RCM Director; Compliance Officer; COO; CEO; Credentialing Specialist
WILLOW STREET MEDICAL LABORATORY LLC,PAWTUCKET,RI,02860,1366625071,,,0,0,3,3,Lab Director; Billing Manager; RCM Director; Compliance Officer; COO; CEO; Credentialing Specialist
UNILAB CORPORATION,LONG BEACH,CA,908133414,1043238090,,,0,0,3,3,Lab Director; Billing Manager; RCM Director; Compliance Officer; COO; CEO; Credentialing Specialist
UNILAB CORPORATION,REDDING,CA,960012449,1609915131,,,0,0,3,3,Lab Director; Billing Manager; RCM Director; Compliance Officer; COO; CEO; Credentialing Specialist
UNILAB CORPORATION,REDLANDS,CA,923735916,1588682538,,,0,0,3,3,Lab Director; Billing Manager; RCM Director; Compliance Officer; COO; CEO; Credentialing Specialist
UNILAB CORPORATION,OAKHURST,CA,936449216,1275671786,,,0,0,3,3,Lab Director; Billing Manager; RCM Director; Compliance Officer; COO; CEO; Credentialing Specialist
UNILAB CORPORATION,BEVERLY HILLS,CA,902104301,1184763419,,,0,0,3,3,Lab Director; Billing Manager; RCM Director; Compliance Officer; COO; CEO; Credentialing Specialist
UNILAB CORPORATION,WEST HILLS,CA,913043226,1659390763,,,0,0,3,3,Lab Director; Billing Manager; RCM Director; Compliance Officer; COO; CEO; Credentialing Specialist
UNILAB CORPORATION,SACRAMENTO,CA,958341619,1053785345,,,0,0,3,3,Lab Director; Billing Manager; RCM Director; Compliance Officer; COO; CEO; Credentialing Specialist
UNILAB CORPORATION,BAKERSFIELD,CA,933113621,1508905829,,,0,0,3,3,Lab Director; Billing Manager; RCM Director; Compliance Officer; COO; CEO; Credentialing Specialist
UNILAB CORPORATION,NEWPORT BEACH,CA,926608701,1215955265,,,0,0,3,3,Lab Director; Billing Manager; RCM Director; Compliance Officer; COO; CEO; Credentialing Specialist
UNILAB CORPORATION,FRESNO,CA,937208022,1295891554,,,0,0,3,3,Lab Director; Billing Manager; RCM Director; Compliance Officer; COO; CEO; Credentialing Specialist
UNILAB CORPORATION,VENTURA,CA,930037451,1265587174,,,0,0,3,3,Lab Director; Billing Manager; RCM Director; Compliance Officer; COO; CEO; Credentialing Specialist
"ASSURANCE TOXICOLOGY SERVICES, INC",SAN ANTONIO,TX,782162877,1376960914,,,0,0,3,3,Lab Director; Billing Manager; RCM Director; Compliance Officer; COO; CEO; Credentialing Specialist
WOONSOCKET LABORATORY SERVICES,WOONSOCKET,RI,028953224,1497970248,,,0,0,3,3,Lab Director; Billing Manager; RCM Director; Compliance Officer; COO; CEO; Credentialing Specialist
NORTHERN RI REHAB MANAGEMENT ASSOCIATES LP,NORTH SMITHFIELD,RI,028967327,1285611285,,,0,0,3,3,Lab Director; Billing Manager; RCM Director; Compliance Officer; COO; CEO; Credentialing Specialist
ST. JOSEPH HEALTH SERVICES OF RHODE ISLAND,NORTH PROVIDENCE,RI,029045113,1578581443,,,0,0,3,3,Lab Director; Billing Manager; RCM Director; Compliance Officer; COO; CEO; Credentialing Specialist
